"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"HSPA5.16",1.26085978020582e-16,1.23008700389885,0.774,0.674,4.22867153085429e-12,"C21","HSPA5"
"CEP170.3",1.30941934788388e-16,0.383389153118452,0.186,0.057,4.39153060893296e-12,"C21","CEP170"
"BACH1.4",1.37360325958462e-16,0.415955619699428,0.276,0.106,4.60679061199491e-12,"C21","BACH1"
"HIF1A.9",1.48160629299731e-16,0.955149065820084,0.611,0.382,4.96901118545436e-12,"C21","HIF1A"
"APEX1.6",1.6255877635494e-16,-0.720626917371211,0.208,0.463,5.45189624139199e-12,"C21","APEX1"
"GPCPD1.3",1.63964687863422e-16,0.622427087344888,0.371,0.172,5.49904770156346e-12,"C21","GPCPD1"
"VMP1.3",1.64524240290847e-16,0.759772715466502,0.434,0.226,5.51781397087441e-12,"C21","VMP1"
"HNRNPA3.9",1.68062801783221e-16,-0.564459386597298,0.57,0.757,5.63649024620566e-12,"C21","HNRNPA3"
"EPC1.5",1.78399966117519e-16,-0.657296292657568,0.326,0.575,5.98317806364936e-12,"C21","EPC1"
"DNAJC3.5",1.88016741913662e-16,0.76702446745788,0.493,0.272,6.3057054903004e-12,"C21","DNAJC3"
"RGCC.7",1.91430903985344e-16,1.20681821871831,0.543,0.337,6.42020965786047e-12,"C21","RGCC"
"RBBP7.3",2.02734464108012e-16,-0.688466990616861,0.077,0.33,6.7993084572545e-12,"C21","RBBP7"
"VPS51.2",2.11068433104391e-16,-0.629187825578937,0.059,0.319,7.07881310945507e-12,"C21","VPS51"
"BCL11B.8",2.14217750523834e-16,-0.666779424663351,0.027,0.274,7.18443491706836e-12,"C21","BCL11B"
"CLNS1A.6",2.16092021119461e-16,-0.65115294600693,0.19,0.461,7.2472942043045e-12,"C21","CLNS1A"
"LINC00847",2.21823291434676e-16,0.501599388983735,0.226,0.079,7.43950954813617e-12,"C21","LINC00847"
"COX5B.4",2.32474308207773e-16,0.541724389950441,0.851,0.78,7.79672334867229e-12,"C21","COX5B"
"PCBP2.3",2.38479661450123e-16,-0.522179482416132,0.783,0.877,7.99813088571421e-12,"C21","PCBP2"
"COTL1.14",2.44579912949252e-16,0.554304575619067,0.851,0.702,8.20272112049203e-12,"C21","COTL1"
"WIPI1",2.47668888605523e-16,0.302450677956412,0.176,0.053,8.30631918605202e-12,"C21","WIPI1"
"MCUB.12",2.56125760865375e-16,-0.700407960584169,0.335,0.58,8.58994576790296e-12,"C21","MCUB"
"PDCD6.3",2.61716703931142e-16,-0.656694767678441,0.249,0.506,8.77745481644265e-12,"C21","PDCD6"
"SPNS1.3",2.72685480168305e-16,0.409708152049357,0.299,0.121,9.14532563388461e-12,"C21","SPNS1"
"FLI1.5",2.7607922882875e-16,-0.674373441002081,0.081,0.345,9.2591451764586e-12,"C21","FLI1"
"MORF4L2",2.9098423827196e-16,0.566726544426132,0.339,0.151,9.75902938316498e-12,"C21","MORF4L2"
"PIK3R1.9",3.27115188737543e-16,-0.755287761063167,0.231,0.478,1.09707891998797e-11,"C21","PIK3R1"
"LDHA.10",3.27957782039278e-16,1.00136152082559,0.855,0.81,1.09990480940333e-11,"C21","LDHA"
"SLC25A13.4",3.6298906844605e-16,0.468358437665333,0.24,0.089,1.21739273775436e-11,"C21","SLC25A13"
"EIF3H.12",3.71026605114016e-16,-0.561875093125687,0.643,0.787,1.24434902823139e-11,"C21","EIF3H"
"BTN3A2.13",4.47918190240728e-16,-0.762740740903417,0.122,0.382,1.50222802642935e-11,"C21","BTN3A2"
"CCNDBP1.7",4.86465419267959e-16,-0.689348555977576,0.186,0.444,1.63150772314088e-11,"C21","CCNDBP1"
"CISH.14",4.98259929988202e-16,-0.879962844156516,0.059,0.307,1.67106415319443e-11,"C21","CISH"
"GLIPR2.13",5.27272995150446e-16,0.611500908136011,0.557,0.322,1.76836817113557e-11,"C21","GLIPR2"
"ID3.3",6.44490447900209e-16,0.404294300566563,0.14,0.037,2.16149206416772e-11,"C21","ID3"
"PA2G4.5",6.60476801102852e-16,-0.654434339613248,0.412,0.631,2.21510709553874e-11,"C21","PA2G4"
"UBE2I.4",7.5073164778695e-16,-0.606046677670113,0.38,0.599,2.51780380034787e-11,"C21","UBE2I"
"HNRNPR.5",7.74977196398877e-16,-0.679750265259144,0.258,0.505,2.59911852128255e-11,"C21","HNRNPR"
"MT-ND3.8",7.90396450913583e-16,-0.543473693617273,0.71,0.857,2.65083161707397e-11,"C21","MT-ND3"
"PARP8.14",8.05169648644817e-16,-0.610240002426586,0.05,0.3,2.70037796762499e-11,"C21","PARP8"
"CRBN.5",8.12828701749665e-16,-0.648565592482777,0.072,0.328,2.72606489992803e-11,"C21","CRBN"
"BCL2.9",1.01115605337339e-15,-0.742142326616132,0.09,0.343,3.39121517180367e-11,"C21","BCL2"
"HAVCR2.10",1.02344027216039e-15,0.322933192164744,0.258,0.095,3.43241398477151e-11,"C21","HAVCR2"
"LAIR1.5",1.08432476269874e-15,0.466188878774009,0.312,0.128,3.63660838913903e-11,"C21","LAIR1"
"SATB1.10",1.10191305513127e-15,-0.632486524645726,0.054,0.305,3.69559600429925e-11,"C21","SATB1"
"TCEA1.7",1.19176015694519e-15,-0.627003132454899,0.443,0.668,3.99692521436277e-11,"C21","TCEA1"
"CANX.7",1.24097504715872e-15,0.65217348664142,0.701,0.497,4.1619821131609e-11,"C21","CANX"
"MKNK2",1.26516257318046e-15,0.569553688215974,0.271,0.109,4.24310223793264e-11,"C21","MKNK2"
"CD320.10",1.29436395265517e-15,-0.710243260766425,0.041,0.279,4.34103782441493e-11,"C21","CD320"
"RARRES3.15",1.32587607087685e-15,-0.61421746409954,0.516,0.755,4.44672316650678e-11,"C21","RARRES3"
"RUVBL2.2",1.37857019033158e-15,0.440956038394244,0.353,0.159,4.62344870433406e-11,"C21","RUVBL2"
"CD300A.7",1.39245126959859e-15,0.478003492870616,0.348,0.151,4.67000306797975e-11,"C21","CD300A"
"DEF6.11",1.39276351959053e-15,-0.683567452744955,0.145,0.397,4.67105029200274e-11,"C21","DEF6"
"CDC42EP3.12",1.39924687971948e-15,0.945382903659808,0.493,0.287,4.69279418520321e-11,"C21","CDC42EP3"
"TTC39C.14",1.43465993176529e-15,-0.760129346560368,0.167,0.413,4.81156247915444e-11,"C21","TTC39C"
"HMGN3.4",1.52140587079204e-15,-0.713005595826942,0.181,0.433,5.10249100946233e-11,"C21","HMGN3"
"VMA21.2",1.55762757470284e-15,0.478717304457844,0.448,0.228,5.2239713600384e-11,"C21","VMA21"
"SLC3A2.10",1.60747161848679e-15,0.683311200750407,0.715,0.519,5.391138314081e-11,"C21","SLC3A2"
"TADA3.5",1.66358834839152e-15,-0.665597375525034,0.086,0.33,5.57934260283547e-11,"C21","TADA3"
"RPS26.15",1.67197652760175e-15,-1.60585172882842,0.923,0.969,5.60747487827076e-11,"C21","RPS26"
"ITGB7.9",1.75420613936552e-15,-0.622989994777349,0.032,0.273,5.8832565502041e-11,"C21","ITGB7"
"PDE4B.7",2.13290711693689e-15,-0.689680548126413,0.104,0.355,7.15334388878293e-11,"C21","PDE4B"
"PSMA7.8",2.21499765247035e-15,0.631301702086147,0.864,0.756,7.42865912685507e-11,"C21","PSMA7"
"WDFY1.4",2.32434459021068e-15,0.398148127755478,0.285,0.115,7.79538688664859e-11,"C21","WDFY1"
"POMP.11",2.35611404693234e-15,0.585275632161411,0.765,0.56,7.90193529060169e-11,"C21","POMP"
"SMIM3.2",2.37684330723858e-15,0.349796397062908,0.186,0.059,7.97145708381674e-11,"C21","SMIM3"
"GTF3A.7",2.50244152035205e-15,-0.626836568788768,0.484,0.674,8.3926883709567e-11,"C21","GTF3A"
"TIMM8B.4",2.54403704921837e-15,0.525701134492406,0.484,0.258,8.53219145566858e-11,"C21","TIMM8B"
"GIMAP2.6",2.58850374703733e-15,-0.669562672209641,0.072,0.316,8.68132386681381e-11,"C21","GIMAP2"
"TPM1.2",2.64645835873603e-15,0.347291190592706,0.163,0.049,8.87569204352889e-11,"C21","TPM1"
"SON.2",2.71036741970858e-15,-0.493164354866753,0.724,0.871,9.09003025221864e-11,"C21","SON"
"EIF3K.6",3.01787636217977e-15,-0.466090254975132,0.837,0.911,1.01213537434785e-10,"C21","EIF3K"
"PTTG1IP.2",3.067754258678e-15,0.558593337615765,0.385,0.189,1.02886342327543e-10,"C21","PTTG1IP"
"UXT.11",3.556066324366e-15,-0.586475271194568,0.552,0.713,1.19263352386587e-10,"C21","UXT"
"NQO2.1",3.63040515332181e-15,0.403020393620594,0.253,0.099,1.21756528032107e-10,"C21","NQO2"
"LSP1.13",3.67138185671393e-15,-0.541774056803478,0.638,0.854,1.23130804710472e-10,"C21","LSP1"
"ANKRD44.6",3.98168668432296e-15,-0.633297263681675,0.104,0.354,1.33537808018824e-10,"C21","ANKRD44"
"NPC1.2",4.14442485067615e-15,0.395178542572481,0.213,0.075,1.38995720641977e-10,"C21","NPC1"
"HIST1H2BK.4",4.39454325611541e-15,0.504464396839889,0.267,0.108,1.47384191723599e-10,"C21","HIST1H2BK"
"CYTH1.6",4.4451247852507e-15,-0.609608045749776,0.253,0.507,1.49080595047738e-10,"C21","CYTH1"
"SLC44A2.2",4.64319059044699e-15,-0.623723396408333,0.045,0.285,1.55723326022411e-10,"C21","SLC44A2"
"MAX.6",4.90751510846807e-15,-0.66817598241624,0.136,0.384,1.64588241707802e-10,"C21","MAX"
"CFAP97.1",5.03529562986479e-15,-0.548873537968227,0.068,0.308,1.68873744834405e-10,"C21","CFAP97"
"HSBP1L1.2",5.03994042761003e-15,0.325168650599828,0.226,0.081,1.69029522061185e-10,"C21","HSBP1L1"
"HSPA4.1",5.53886315346789e-15,0.631595389480696,0.448,0.238,1.85762392441006e-10,"C21","HSPA4"
"NAP1L4.11",5.9109512457289e-15,-0.656433702570334,0.231,0.484,1.98241482879256e-10,"C21","NAP1L4"
"GZMH.20",6.30692274839047e-15,-1.96406308939293,0.023,0.247,2.1152157513552e-10,"C21","GZMH"
"PSMB8.15",6.44310090689832e-15,-0.636491383025561,0.529,0.699,2.16088718215556e-10,"C21","PSMB8"
"AHI1.4",6.67687908059476e-15,0.44735083978731,0.235,0.09,2.23929170604987e-10,"C21","AHI1"
"JAK3.2",6.83114846813929e-15,-0.657921322981005,0.077,0.317,2.29103057324455e-10,"C21","JAK3"
"THEMIS.12",6.90328558765843e-15,-0.584289732941838,0.054,0.293,2.31522392038889e-10,"C21","THEMIS"
"YWHAQ.12",7.54142753984886e-15,-0.621272925215879,0.353,0.585,2.52924396831451e-10,"C21","YWHAQ"
"SAR1A",8.56524563044364e-15,0.470986843477738,0.344,0.157,2.87261207953819e-10,"C21","SAR1A"
"ZFAND6.1",8.84633120037838e-15,0.726255885940552,0.466,0.264,2.9668825579829e-10,"C21","ZFAND6"
"POLR3GL.7",9.63463322298195e-15,-0.659245325657855,0.181,0.429,3.23126329032369e-10,"C21","POLR3GL"
"SERBP1.7",9.80379719477003e-15,-0.575898355974586,0.529,0.721,3.28799750318197e-10,"C21","SERBP1"
"TOM1.5",1.00205227578121e-14,0.454677682029849,0.339,0.155,3.36068292251501e-10,"C21","TOM1"
"PAK1.1",1.06535884243935e-14,0.394883196461007,0.204,0.071,3.5730004857731e-10,"C21","PAK1"
"FBL.9",1.13368447798212e-14,-0.662341465783745,0.299,0.522,3.80215100225644e-10,"C21","FBL"
"ACTR3.8",1.14054762751424e-14,-0.557791603246502,0.588,0.745,3.82516863315727e-10,"C21","ACTR3"
"SPTAN1.8",1.27893831463531e-14,-0.69676987922909,0.172,0.414,4.2893033196239e-10,"C21","SPTAN1"
"LDLRAP1.15",1.2817009972942e-14,-0.656521075400363,0.041,0.268,4.29856880472528e-10,"C21","LDLRAP1"
"DCK.1",1.28460290411571e-14,-0.624746444496354,0.086,0.322,4.30830121982327e-10,"C21","DCK"
"RNF13.3",1.38060354277371e-14,0.590316999631996,0.443,0.24,4.63026816175446e-10,"C21","RNF13"
"NCOR1.9",1.39805869125452e-14,-0.56308074589162,0.29,0.545,4.68880923872941e-10,"C21","NCOR1"
"ARFGAP3.4",1.42889495705559e-14,0.562746975905228,0.425,0.229,4.79222790697305e-10,"C21","ARFGAP3"
"CD8A.18",1.53922687093721e-14,-1.72860067934342,0.032,0.255,5.16225907974922e-10,"C21","CD8A"
"SRSF11.4",1.55380360492218e-14,-0.623881709658405,0.344,0.57,5.211146530188e-10,"C21","SRSF11"
"TMED5.6",1.84257129885007e-14,0.513735328541158,0.516,0.294,6.17961562208337e-10,"C21","TMED5"
"CCSER2.10",1.85252864379281e-14,-0.610561480313927,0.113,0.356,6.21301056555234e-10,"C21","CCSER2"
"C1orf43.4",1.8763357313554e-14,0.508449962608578,0.629,0.404,6.29285477581976e-10,"C21","C1orf43"
"STAT4.8",1.93558293819117e-14,-0.648436542381477,0.032,0.256,6.49155805810553e-10,"C21","STAT4"
"ARHGEF6.7",2.17356121534623e-14,-0.571742665961514,0.036,0.26,7.2896896040282e-10,"C21","ARHGEF6"
"SMIM4.2",2.33951442847341e-14,0.447454653223916,0.326,0.146,7.84626349021414e-10,"C21","SMIM4"
"CHP1.1",2.686670166725e-14,0.4094538176252,0.253,0.101,9.0105544051623e-10,"C21","CHP1"
"KLRG1.16",2.82355234037504e-14,-0.902269608714672,0.027,0.248,9.46962983914979e-10,"C21","KLRG1"
"MRPS6.11",2.94689146222582e-14,0.92965894960422,0.638,0.463,9.88328458601297e-10,"C21","MRPS6"
"P2RY8.9",3.02390392072979e-14,-0.592859419012784,0.054,0.288,1.01415689693436e-09,"C21","P2RY8"
"RNH1.4",3.05613024955993e-14,0.491486427490725,0.652,0.449,1.02496496309741e-09,"C21","RNH1"
"MAP3K13",3.10076481654739e-14,0.320818810707183,0.226,0.083,1.03993450417366e-09,"C21","MAP3K13"
"KCNN4.3",3.24962997285143e-14,0.339336055639253,0.176,0.058,1.08986090029491e-09,"C21","KCNN4"
"RNF125.9",3.57555688317169e-14,-0.612408147216903,0.05,0.282,1.19917026747812e-09,"C21","RNF125"
"RGS14.5",3.69003034774206e-14,-0.595321117848357,0.063,0.299,1.23756237802573e-09,"C21","RGS14"
"PRDM1.12",3.73407957423232e-14,-0.715095782421558,0.109,0.354,1.25233560760604e-09,"C21","PRDM1"
"ADH5.5",3.7668444121156e-14,-0.608325060647625,0.167,0.407,1.26332427893533e-09,"C21","ADH5"
"GSDMD.4",4.20504552639857e-14,-0.611866172227183,0.09,0.327,1.41028816864355e-09,"C21","GSDMD"
"RPS11.16",4.22889388574523e-14,-0.395428692655531,0.9,0.945,1.41828643140124e-09,"C21","RPS11"
"ARL5A.3",4.23503445662237e-14,-0.612962876862155,0.136,0.376,1.42034585606201e-09,"C21","ARL5A"
"ATP6V1C1.2",4.33440341266679e-14,0.364688187583553,0.195,0.069,1.45367221654019e-09,"C21","ATP6V1C1"
"SPCS1.5",4.73947150696172e-14,-0.544872591581391,0.561,0.726,1.58952395400482e-09,"C21","SPCS1"
"TTC39B",4.8527040494057e-14,0.413865172446958,0.226,0.086,1.62749988408968e-09,"C21","TTC39B"
"ZFAND5.1",5.19173410817204e-14,0.533101534343482,0.394,0.203,1.74120378519874e-09,"C21","ZFAND5"
"TRABD2A.14",5.30194694880436e-14,-0.58277194248426,0.005,0.213,1.77816696769001e-09,"C21","TRABD2A"
"SCP2.9",5.50419864954657e-14,-0.639618370408601,0.176,0.414,1.84599814308493e-09,"C21","SCP2"
"ACBD3",5.50984088849545e-14,0.253056507569449,0.167,0.053,1.8478904371836e-09,"C21","ACBD3"
"FDFT1.8",6.34962601615191e-14,-0.462330056857542,0.222,0.475,2.12953757329703e-09,"C21","FDFT1"
"NAMPT.8",6.47013212759714e-14,0.490565209723475,0.376,0.183,2.16995291295353e-09,"C21","NAMPT"
"AHCYL1.1",6.63395952512297e-14,0.3659594136647,0.186,0.063,2.22489734553574e-09,"C21","AHCYL1"
"GLRX2",6.690336768794e-14,0.303867787141848,0.249,0.098,2.24380514551813e-09,"C21","GLRX2"
"RPL36A.15",7.10725971263174e-14,-0.478989098723245,0.842,0.92,2.38363276242243e-09,"C21","RPL36A"
"DAZAP2.3",7.11388865478039e-14,-0.43062486249798,0.792,0.873,2.38585597704025e-09,"C21","DAZAP2"
"ZNF562",7.56255226371855e-14,0.254966729581567,0.136,0.038,2.53632877820593e-09,"C21","ZNF562"
"ANAPC5.2",7.75979131654024e-14,-0.624069894817373,0.149,0.386,2.60247881174127e-09,"C21","ANAPC5"
"PTP4A1.1",8.27612012041752e-14,0.732135351285528,0.457,0.263,2.77564516598563e-09,"C21","PTP4A1"
"SCML4.7",8.2933029789845e-14,-0.523300666728202,0.023,0.24,2.78140795309182e-09,"C21","SCML4"
"RMND5A",8.38014918118224e-14,0.316190824378958,0.149,0.045,2.8105344323849e-09,"C21","RMND5A"
"SYNE1.12",8.44014417081152e-14,-0.731040851241028,0.063,0.288,2.83065555200677e-09,"C21","SYNE1"
